,site_id,planned_kiosk_type,installation_status,ppt_id,legacy_id,borough,council_district,community_board,street_address,cross_street_1,cross_street_2,ixn_corner,postcode,zoning,latitude,longitude,installation_complete,activation_complete,neighborhood_tabulation_area_nta,building_identification_number_bin,boroughblocklot_bbl,census_tract_ct,location
2003,bx-05-112015,Link1.0,Live,112015,33022,Bronx,15,205,231 EAST 183RD STREET,RYER AVENUE,GRAND CONCOURSE,MIDBLOCK,10457,C1-4,40.857227,-73.899218,2022-07-06,2022-09-12,Fordham South,2013723.0,2031580016.0,2038301.0,"(40.857227, -73.899218)"
2004,qu-06-124184,Link1.0,Live,124184,qu-06-124184,Queens,29,406,116-12 QUEENS BOULEVARD,77 AVENUE,78 AVENUE,SW,11375,C4-2,40.715758,-73.833513,2016-07-20,2016-07-29,Forest Hills,4079980.0,4033460001.0,4076902.0,"(40.715758, -73.833513)"
2005,mn-05-133689,Link1.0,Live,133689,mn-05-133689,Manhattan,3,105,402 8 AVENUE,WEST 30 STREET,WEST 31 STREET,NE,10001,C6-3X,40.749728,-73.99511,2017-05-26,2017-06-30,Midtown-Midtown South,1014332.0,1007800001.0,1010100.0,"(40.749728, -73.99511)"
2006,bk-07-145862,Link1.0,Live,145862,LINK-021527,Brooklyn,38,307,899 4 AVENUE,34 STREET,33 STREET,NE,11232,C2-4,40.655438,-74.00305,2017-07-01,2017-08-22,Sunset Park West,3010172.0,3006850001.0,3008400.0,"(40.655438, -74.00305)"
2007,si-02-145731,Link1.0,Live,145731,LINK-018386,Staten Island,50,502,2205 HYLAN BOULEVARD,LINCOLN AVENUE,MIDLAND AVENUE,NW,10306,C2-1,40.576811,-74.103565,2017-02-19,2017-02-28,New Dorp-Midland Beach,5051757.0,5035910080.0,5011402.0,"(40.576811, -74.103565)"
2008,mn-08-115163,Link1.0,Live,115163,mn-08-115163,Manhattan,5,108,1142 1 AVENUE,EAST 63 STREET,EAST 62 STREET,SE,10065,C1-9,40.76191,-73.960153,2017-10-17,2018-03-16,Lenox Hill-Roosevelt Island,1045318.0,1014570046.0,1010602.0,"(40.76191, -73.960153)"
2009,qu-12-159527,Link1.0,Live,159527,,Queens,27,412,132-05 MERRICK BOULEVARD,BELKNAP STREET,180TH STREET,N,11434,M1-1,40.679058,-73.759677,2022-07-07,2022-11-01,St. Albans,4273590.0,4126970020.0,,"(40.679058, -73.759677)"
2010,mn-10-120062,Link1.0,Live,120062,mn-10-120062,Manhattan,9,110,201 WEST 145 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,NW,10039,C1-4,40.821828,-73.939286,2017-07-19,2017-09-12,Central Harlem North-Polo Grounds,1060482.0,1020310029.0,1023200.0,"(40.821828, -73.939286)"
2011,bk-07-125841,Link1.0,Live,125841,bk-07-125841,Brooklyn,38,307,875 4 AVENUE,33 STREET,32 STREET,NE,11232,C2-4,40.656011,-74.002446,2017-02-24,2017-04-13,Sunset Park West,3010083.0,3006800045.0,3010100.0,"(40.656011, -74.002446)"
2012,bk-01-143982,Link1.0,Live,143982,bk-01-143982,Brooklyn,34,301,32 GRAHAM AVENUE,DEBEVOISE STREET,COOK STREET,NE,11206,C4-3,40.70193,-73.942239,2017-07-01,2017-08-02,East Williamsburg,3071609.0,3031200003.0,3049100.0,"(40.70193, -73.942239)"
2013,mn-07-120526,Link1.0,Live,120526,mn-07-120526,Manhattan,7,107,755 AMSTERDAM AVENUE,WEST 97 STREET,WEST 96 STREET,SE,10025,C2-8,40.794604,-73.969837,2016-08-01,2016-10-07,Upper West Side,1079453.0,1018510008.0,1018100.0,"(40.794604, -73.969837)"
2014,mn-12-135041,Link1.0,Live,135041,mn-12-135041,Manhattan,10,112,1398 ST. NICHOLAS AVENUE,WEST 180 STREET,WEST 179 STREET,SE,10033,C1-4,40.848444,-73.934241,2017-12-06,2018-03-01,Washington Heights South,1063625.0,1021530036.0,1026100.0,"(40.848444, -73.934241)"
2015,bx-05-119613,Link1.0,Live,119613,bx-05-119613,Bronx,14,205,1 WEST BURNSIDE AVENUE,JEROME AVENUE,DAVIDSON AVENUE,NW,10453,C1-4,40.85393,-73.907502,2016-11-23,2017-01-12,University Heights-Morris Heights,2014153.0,2031920075.0,2025100.0,"(40.85393, -73.907502)"
2016,mn-07-134069,Link1.0,Live,134069,mn-07-134069,Manhattan,7,107,2794 BROADWAY,WEST 108 STREET,WEST 107 STREET,SE,10025,C1-5,40.802736,-73.967461,2017-07-28,2017-10-12,Morningside Heights,1056672.0,1018790061.0,1019500.0,"(40.802736, -73.967461)"
2017,mn-05-122305,Link1.0,Live,122305,mn-05-122305,Manhattan,3,105,500 8 AVENUE,WEST 35 STREET,WEST 36 STREET,NE,10018,M1-6,40.752949,-73.992762,2016-04-26,2016-05-12,Midtown-Midtown South,1014421.0,1007850001.0,1010900.0,"(40.752949, -73.992762)"
2018,bk-09-155704,Link5G_Ad,Live,,,Brooklyn,35,309,1671 BEDFORD AVENUE,BEDFORD AVENUE,SULLIVAN PLACE,SE,11225,C2-3,40.665656,-73.956692,2023-03-15,2023-05-25,Crown Heights South,3034360.0,3013040018.0,323.0,"(40.665656, -73.956692)"
2019,mn-05-134490,Link1.0,Live,134490,mn-05-134490,Manhattan,3,105,750 6 AVENUE,WEST 24 STREET,WEST 25 STREET,SE,10010,C6-4X,40.743971,-73.991883,2017-10-28,2018-04-05,Hudson Yards-Chelsea-Flatiron-Union Square,1085951.0,1008260001.0,1005800.0,"(40.743971, -73.991883)"
2020,qu-02-124955,Link1.0,Live,124955,qu-02-124955,Queens,26,402,38-02 QUEENS BOULEVARD,38 STREET,39 STREET,SE,11101,M1-4,40.743877,-73.926926,2016-11-19,2017-02-21,Hunters Point-Sunnyside-West Maspeth,4003169.0,4002230021.0,4017900.0,"(40.743877, -73.926926)"
2021,bk-16-150795,Link1.0,Live,150795,LINK-025023,Brooklyn,41,316,268 SARATOGA AVENUE,PACIFIC STREET,ATLANTIC AVENUE,NW,11233,C2-3,40.675985,-73.916601,2022-04-26,2022-08-31,Ocean Hill,3038527.0,3014320028.0,303.0,"(40.675985, -73.916601)"
2022,mn-05-134444,Link1.0,Live,134444,mn-05-134444,Manhattan,3,105,831 6 AVENUE,WEST 29 STREET,WEST 28 STREET,SW,10001,C6-4X,40.746619,-73.990241,2017-10-15,2018-02-07,Midtown-Midtown South,1015123.0,1008040042.0,1009500.0,"(40.746619, -73.990241)"
2023,mn-09-142532,Link1.0,Live,142532,mn-09-142532,Manhattan,9,109,1421 AMSTERDAM AVENUE,WEST 130 STREET,WEST 131 STREET,NE,10027,C1-4,40.8158,-73.954364,2017-06-20,2017-09-22,Manhattanville,1059623.0,1019700001.0,1021303.0,"(40.8158, -73.954364)"
2024,bx-02-152493,Link1.0,Live,,,Bronx,17,202,1280 OAK POINT AVENUE,Oak Point Ave,Randall Ave,NW,10474,M3-1,40.810373,-73.886431,2022-11-09,2023-01-18,Hunts Point,2006893.0,2027720041.0,,"(40.810373, -73.886431)"
2025,mn-03-138575,Link1.0,Live,138575,mn-03-138575,Manhattan,2,103,192 2 AVENUE,EAST 12 STREET,EAST 13 STREET,NE,10003,C1-5,40.73108,-73.985739,2016-07-08,2016-09-19,East Village,1082514.0,1004540001.0,1004000.0,"(40.73108, -73.985739)"
2026,mn-05-108471,Link1.0,Live,108471,mn-05-108471,Manhattan,3,105,264 WEST 35 STREET,8 AVENUE,7 AVENUE,SE,10001,M1-6,40.7527,-73.992756,2016-04-26,2016-05-17,Midtown-Midtown South,1014419.0,1007840077.0,1010900.0,"(40.7527, -73.992756)"
2027,mn-03-123149,Link1.0,Live,123149,mn-03-123149,Manhattan,2,103,92 EAST 14 STREET,4 AVENUE,IRVING PLACE,SE,10003,C6-4,40.734141,-73.989412,2016-10-22,2016-11-10,East Village,1077569.0,1005590009.0,1004200.0,"(40.734141, -73.989412)"
2028,bx-01-118944,Link1.0,Live,118944,bx-01-118944,Bronx,17,201,2914 3 AVENUE,EAST 151 STREET,EAST 152 STREET,NE,10455,C4-4,40.817235,-73.915829,2016-10-22,2016-12-22,Melrose South-Mott Haven North,2001164.0,2023620013.0,2007100.0,"(40.817235, -73.915829)"
2029,mn-09-120409,Link1.0,Live,120409,mn-09-120409,Manhattan,7,109,2880 BROADWAY,WEST 112 STREET,WEST 113 STREET,NE,10025,C1-4,40.805479,-73.965529,2016-06-11,2016-06-29,Morningside Heights,1056989.0,1018840001.0,1019900.0,"(40.805479, -73.965529)"
2030,qu-04-145768,Link1.0,Live,145768,LINK-018137,Queens,25,404,90-20 QUEENS BOULEVARD,57 AVENUE,WOODHAVEN BOULEVARD,SW,11373,C1-2,40.733579,-73.871648,2017-03-04,2017-04-14,Elmhurst,4457337.0,4028570074.0,4047500.0,"(40.733579, -73.871648)"
2031,bk-08-145032,Link1.0,Live,145032,bk-08-145032,Brooklyn,36,308,656 NOSTRAND AVENUE,BERGEN STREET,ST MARKS AVENUE,SW,11216,C2-4,40.675965,-73.950008,2017-02-03,2017-03-08,Crown Heights North,3030663.0,3012190035.0,3031500.0,"(40.675965, -73.950008)"
2032,bx-01-144892,Link1.0,Live,144892,bx-01-144892,Bronx,8,201,442 WILLIS AVENUE,EAST 146 STREET,EAST 145 STREET,NE,10455,C1-4,40.813575,-73.919491,2018-03-04,2018-04-20,Mott Haven-Port Morris,2000498.0,2022900001.0,2004300.0,"(40.813575, -73.919491)"
2033,bk-03-145784,Link1.0,Live,145784,LINK-018101,Brooklyn,35,303,1139 FULTON STREET,FRANKLIN AVENUE,CLAVER PLACE,NE,11238,C2-4,40.681315,-73.956201,2017-03-11,2017-03-24,Clinton Hill,3057391.0,3019970046.0,3022700.0,"(40.681315, -73.956201)"
2034,bk-09-150264,Link1.0,Live,150264,,Brooklyn,40,309,222 MAPLE STREET,RODGERS AVENUE,NOSTRAND AVENUE,SE,11225,C2-3,40.660616,-73.953308,2022-08-18,2022-10-26,Prospect Lefferts Gardens-Wingate,3114995.0,3050330010.0,800.0,"(40.660616, -73.953308)"
2035,bk-09-153615,Link1.0,Live,153615,,Brooklyn,35,309,145 MONTGOMERY STREET,MONTGOMERY STREET,CROWN STREET,NW,11225,C2-4,40.666415,-73.959578,2022-09-21,2022-11-11,Crown Heights South,3330786.0,3011900029.0,213.0,"(40.666415, -73.959578)"
2036,bk-01-109252,Link1.0,Live,109252,bk-01-109252,Brooklyn,34,301,395 BROADWAY,HOOPER STREET,KEAP STREET,NE,11211,C1-3,40.707208,-73.954195,2017-12-02,2018-02-27,North Side-South Side,3335978.0,3024630027.0,3052700.0,"(40.707208, -73.954195)"
2037,bk-17-145927,Link1.0,Live,145927,LINK-022138,Brooklyn,40,317,3121 CHURCH AVENUE,RALEIGH PLACE,FAIRVIEW PLACE,NW,11226,C1-2,40.650962,-73.947834,2017-09-17,2017-10-30,Erasmus,3327743.0,3048690053.0,3081800.0,"(40.650962, -73.947834)"
2038,bx-10-160008,Link5G_NonAd,Live,,,Bronx,18,210,1331 HERSCHELL STREET,HERSCHELL STREET,ZEREGA AVENUE,E,10461,R4A,40.8366,-73.84436,2024-02-23,2024-12-17,Westchester-Unionport,2027240.0,2038460023.0,,"(40.8366, -73.84436)"
2039,bk-04-155147,Link1.0,Live,155147,,Brooklyn,37,304,222 PALMETTO STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,NE,11221,C2-3,40.695004,-73.915407,2022-07-18,2022-09-16,Bushwick North,3076617.0,3033520001.0,435.0,"(40.695004, -73.915407)"
2040,mn-06-121368,Link1.0,Live,121368,mn-06-121368,Manhattan,4,106,163 EAST 42 STREET,3 AVENUE,LEXINGTON AVENUE,NW,10017,C5-3,40.751182,-73.975188,2017-04-01,2017-06-21,Turtle Bay-East Midtown,1036161.0,1012970033.0,1009200.0,"(40.751182, -73.975188)"
2041,mn-05-122586,Link1.0,Live,122586,mn-05-122586,Manhattan,3,105,790 8 AVENUE,WEST 48 STREET,WEST 49 STREET,NE,10019,C6-4,40.761094,-73.986828,2016-03-24,2016-04-12,Midtown-Midtown South,1024771.0,1010207501.0,1012500.0,"(40.761094, -73.986828)"
2042,si-01-150207,Link1.0,Live,,,Staten Island,49,501,255 HYLAN BOULEVARD,HYLAN BOULEVARD,CLIFTON AVENUE,NE,10305,C1-1,40.612088,-74.070849,2022-10-19,2023-10-31,Stapleton-Rosebank,,5028530001.0,,"(40.612088, -74.070849)"
2043,bk-05-145932,Link1.0,Live,145932,LINK-021926,Brooklyn,37,305,62 PENNSYLVANIA AVENUE,FULTON STREET,ATLANTIC AVENUE,MIDBLOCK,11207,C4-4L,40.676475,-73.897167,2017-09-17,2018-02-06,East New York,3083275.0,3036690026.0,3119800.0,"(40.676475, -73.897167)"
2044,mn-08-121741,Link1.0,Live,121741,mn-08-121741,Manhattan,4,108,201 EAST 60 STREET,3 AVENUE,2 AVENUE,NE,10065,C1-9,40.762107,-73.965809,2016-02-27,2016-03-29,Lenox Hill-Roosevelt Island,1043547.0,1014157501.0,1011000.0,"(40.762107, -73.965809)"
2045,mn-08-120850,Link1.0,Live,120850,mn-08-120850,Manhattan,5,108,1494 1 AVENUE,EAST 78 STREET,EAST 77 STREET,SE,10075,C1-9,40.771526,-73.953138,2018-01-25,2018-05-10,Lenox Hill-Roosevelt Island,1046006.0,1014720047.0,1013200.0,"(40.771526, -73.953138)"
2046,bx-01-146046,Link1.0,Live,146046,LINK-020604,Bronx,8,201,301 MORRIS AVENUE,EAST 139 STREET,EAST 140 STREET,MIDBLOCK,10451,M1-4/R7A,40.812557,-73.926244,2018-01-14,2018-07-02,Mott Haven-Port Morris,2000956.0,2023330054.0,2005100.0,"(40.812557, -73.926244)"
2047,qu-03-134084,Link1.0,Live,134084,qu-03-134084,Queens,21,403,86-23 ROOSEVELT AVENUE,87 STREET,86 STREET,NW,11372,C1-3,40.748168,-73.879511,2017-08-31,2017-10-04,Jackson Heights,4036259.0,4014740037.0,4027900.0,"(40.748168, -73.879511)"
2048,mn-10-119881,Link1.0,Live,119881,mn-10-119881,Manhattan,9,110,2534 FREDERICK DOUGLASS BOULEVARD,WEST 135 STREET,WEST 134 STREET,SE,10030,C1-4,40.816298,-73.946558,2016-10-29,2016-12-02,Central Harlem North-Polo Grounds,1084056.0,1019400061.0,1022800.0,"(40.816298, -73.946558)"
2049,mn-12-120798,Link1.0,Live,120798,LINK-011287,Manhattan,10,112,4058 BROADWAY,WEST 171 STREET,WEST 170 STREET,SE,10032,C2-4,40.843034,-73.939086,2022-02-18,2022-04-25,Washington Heights South,1063459.0,1021410001.0,1025300.0,"(40.843034, -73.939086)"
2050,bk-06-160003,Link5G_NonAd,Live,,,Brooklyn,38,306,106 FERRIS STREET,COFFEY STREET,VAN DYKE STREET,W,11231,M2-1,40.67806,-74.01705,2024-02-15,2025-05-07,Carroll Gardens-Columbia Street-Red Hook,3008783.0,3005950052.0,,"(40.67806, -74.01705)"
2051,mn-02-100727,Link1.0,Live,100727,mn-02-100727,Manhattan,1,102,178 BOWERY,KENMARE STREET,SPRING STREET,NW,10012,C6-1,40.720596,-73.994075,2016-07-12,2016-08-19,SoHo-TriBeCa-Civic Center-Little Italy,1007145.0,1004780027.0,1004100.0,"(40.720596, -73.994075)"
2052,bk-16-145818,Link1.0,Live,145818,LINK-018136,Brooklyn,37,316,2214 FULTON STREET,EASTERN PARKWAY,SACKMAN STREET,SE,11233,R6,40.678036,-73.90762,2017-03-31,2017-05-03,Ocean Hill,3042276.0,3015530003.0,3036700.0,"(40.678036, -73.90762)"
2053,bx-02-111546,Link1.0,Live,111546,LINK-010253,Bronx,17,202,1025 East 163rd Street,SOUTHERN BOULEVARD,SIMPSON STREET,MIDBLOCK,10459,C4-4,40.821058,-73.89213,2022-02-07,2022-04-29,Hunts Point,2005788.0,2027240190.0,2015900.0,"(40.821058, -73.89213)"
2054,bk-02-132668,Link1.0,Live,132668,bk-02-132668,Brooklyn,35,302,979 FULTON STREET,ST JAMES PLACE,WASHINGTON AVENUE,NW,11238,C2-4,40.682932,-73.963959,2016-12-01,2017-01-25,Clinton Hill,3056672.0,3019790052.0,3020100.0,"(40.682932, -73.963959)"
2055,mn-05-122619,Link1.0,Live,122619,mn-05-122619,Manhattan,3,105,910 8 AVENUE,WEST 54 STREET,WEST 55 STREET,NE,10019,C6-4,40.764823,-73.984099,2016-03-10,2016-03-30,Midtown-Midtown South,1000000.0,1010260055.0,1013700.0,"(40.764823, -73.984099)"
2056,bk-07-145887,Link1.0,Live,145887,LINK-021520,Brooklyn,38,307,615 4 AVENUE,18 STREET,17 STREET,NE,11215,C2-4,40.664406,-73.993715,2017-07-15,2017-08-15,Park Slope-Gowanus,3008966.0,3006310001.0,3014300.0,"(40.664406, -73.993715)"
2057,bx-05-146094,Link1.0,Live,146094,LINK-019312,Bronx,14,205,2 CLIFFORD PLACE,JEROME AVENUE,TOWSEND AVENUE,SE,10453,C8-3,40.846434,-73.912958,2018-06-20,2018-07-13,Mount Hope,2008155.0,2028480016.0,2022701.0,"(40.846434, -73.912958)"
2058,mn-08-120999,Link1.0,Live,120999,mn-08-120999,Manhattan,4,108,198 EAST 76 STREET,3 AVENUE,LEXINGTON AVENUE,SW,10021,C1-9,40.772376,-73.958959,2016-03-05,2016-03-24,Upper East Side-Carnegie Hill,1043151.0,1014100040.0,1012800.0,"(40.772376, -73.958959)"
2059,qu-01-125092,Link1.0,Live,125092,qu-01-125092,Queens,22,401,23-55 BROADWAY,CRESCENT STREET,23 STREET,NW,11106,C1-4,40.763553,-73.928514,2017-04-22,2017-05-23,Astoria,4006566.0,4005670001.0,4007500.0,"(40.763553, -73.928514)"
2060,bx-02-153487,Link5G_Ad,Live,153487,,Bronx,8,202,700 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,BRUCKNER BOULEVARD,NE,10455,C8-3,40.813436,-73.898846,2022-07-09,2022-10-11,Longwood,,2027290001.0,,"(40.813436, -73.898846)"
2061,mn-11-107943,Link1.0,Live,107943,mn-11-107943,Manhattan,8,111,2166 3 AVENUE,EAST 118 STREET,EAST 119 STREET,NW,10035,C4-4D,40.799505,-73.939036,2016-05-27,2016-06-15,East Harlem North,1081471.0,1017670033.0,1018200.0,"(40.799505, -73.939036)"
2062,mn-07-121203,Link1.0,Live,121203,mn-07-121203,Manhattan,6,107,222 AMSTERDAM AVENUE,WEST 70 STREET,WEST 69 STREET,SW,10023,C2-5,40.777227,-73.982777,2016-07-19,2016-08-03,Lincoln Square,1030348.0,1011580033.0,1015500.0,"(40.777227, -73.982777)"
2063,mn-05-137879,Link1.0,Live,137879,mn-05-137879,Manhattan,3,105,96 5 AVENUE,EAST 15 STREET,EAST 14 STREET,SW,10011,C6-4M,40.736639,-73.993282,2017-09-30,2018-04-04,Hudson Yards-Chelsea-Flatiron-Union Square,1015292.0,1008160042.0,1005400.0,"(40.736639, -73.993282)"
2064,bx-07-144372,Link1.0,Live,144372,bx-07-144372,Bronx,14,207,2338 LORING PLACE NORTH,WEST FORDHAM ROAD,WEST 183 STREET,SE,10468,C1-4,40.862685,-73.907548,2017-04-07,2017-05-11,Kingsbridge Heights,2014947.0,2032250108.0,2025500.0,"(40.862685, -73.907548)"
2065,mn-09-111918,Link1.0,Live,111918,mn-09-111918,Manhattan,7,109,1626 AMSTERDAM AVENUE,WEST 140 STREET,WEST 141 STREET,NW,10031,C1-4,40.822268,-73.949906,2017-02-04,2017-03-08,Hamilton Heights,1061768.0,1020720030.0,1022500.0,"(40.822268, -73.949906)"
2066,mn-05-121993,Link1.0,Live,121993,mn-05-121993,Manhattan,3,105,535 7 AVENUE,WEST 39 STREET,WEST 38 STREET,SE,10018,C5-3,40.753978,-73.988322,2017-04-01,2017-06-14,Midtown-Midtown South,1015265.0,1008140015.0,1011300.0,"(40.753978, -73.988322)"
2067,mn-06-134852,Link1.0,Live,122406,mn-06-134852,Manhattan,2,106,170 EAST 33 STREET,3 AVENUE,LEXINGTON AVENUE,SW,10016,C6-4,40.7451,-73.978821,2018-05-19,2019-01-17,Hudson Yards-Chelsea-Flatiron-Union Square,1026906.0,1010700001.0,1011700.0,"(40.7451, -73.978821)"
2068,qu-02-145787,Link1.0,Live,145787,LINK-018155,Queens,26,402,46-01 58 STREET,QUEENS BOULEVARD,47 AVENUE,SE,11377,C1-2,40.741434,-73.907534,2017-03-11,2017-04-05,Woodside,4454475.0,4023137501.0,4024500.0,"(40.741434, -73.907534)"
2069,mn-04-123535,Link1.0,Live,123535,mn-04-123535,Manhattan,3,104,133 WEST 14 STREET,7 AVENUE,6 AVENUE,NE,10011,C6-2A,40.738074,-73.998319,2016-10-16,2016-11-11,Hudson Yards-Chelsea-Flatiron-Union Square,1014523.0,1007907503.0,1008100.0,"(40.738074, -73.998319)"
2070,mn-06-133896,Link1.0,Live,133896,mn-06-133896,Manhattan,2,106,141 3 AVENUE,EAST 15 STREET,EAST 14 STREET,SE,10003,R7B,40.733841,-73.986634,2015-12-28,2016-01-19,Gramercy,1019522.0,1008960048.0,1004800.0,"(40.733841, -73.986634)"
2071,mn-07-137051,Link1.0,Live,137051,mn-07-137051,Manhattan,6,107,2239 BROADWAY,WEST 80 STREET,WEST 79 STREET,SW,10024,C4-6A,40.784423,-73.979796,2018-02-26,2020-11-24,Upper West Side,1032645.0,1012270054.0,1016700.0,"(40.784423, -73.979796)"
2072,qu-01-133970,Link1.0,Live,133970,qu-01-133970,Queens,22,401,30-01 30 AVENUE,30 STREET,31 STREET,SE,11102,C4-2A,40.767307,-73.922111,2017-10-19,2018-01-10,Old Astoria,4007687.0,4005950009.0,4007100.0,"(40.767307, -73.922111)"
2073,bx-04-146078,Link1.0,Live,146078,LINK-020557,Bronx,16,204,247 EAST 169 STREET,GRANT AVENUE,SHERIDAN AVENUE,NW,10456,C2-4,40.835734,-73.91396,2018-04-19,2018-08-02,East Concourse-Concourse Village,2000000.0,2028300072.0,2017902.0,"(40.835734, -73.91396)"
2074,mn-07-121300,Link1.0,Live,121300,mn-07-121300,Manhattan,6,107,2255 BROADWAY,WEST 81 STREET,WEST 80 STREET,SW,10024,C4-6A,40.785135,-73.979246,2016-10-14,2016-11-02,Upper West Side,1032673.0,1012280057.0,1016700.0,"(40.785135, -73.979246)"
2075,mn-03-123340,Link5G_Ad,Live,123340,SC90323,Manhattan,2,103,553 GRAND STREET,MADISON STREET,JACKSON STREET,SW,10002,C1-5,40.713961,-73.980202,2023-01-19,2023-03-27,Lower East Side,1003219.0,1002660065.0,,"(40.713961, -73.980202)"
2076,qu-06-145845,Link1.0,Live,145845,LINK-006873,Queens,29,406,108-36 QUEENS BOULEVARD,71 ROAD,72 AVENUE,SE,11375,C4-5X,40.720671,-73.842845,2017-05-20,2017-07-18,Forest Hills,4078003.0,4032570001.0,4073700.0,"(40.720671, -73.842845)"
2077,mn-05-122871,Link1.0,Live,122871,mn-05-122871,Manhattan,4,105,2 WEST 53 STREET,5 AVENUE,6 AVENUE,SW,10019,C5-3,40.760474,-73.976099,2016-10-29,2017-10-20,Midtown-Midtown South,1034520.0,1012687502.0,1010400.0,"(40.760474, -73.976099)"
2078,qu-13-160006,Link5G_NonAd,Live,,,Queens,31,413,253-50 149 AVENUE,WELLER LANE,253 STREET,SW,11422,R3X,40.652922,-73.734555,2024-02-16,2025-07-14,Rosedale,4290116.0,4136550001.0,,"(40.6529215, -73.734555)"
2079,mn-06-121538,Link1.0,Live,121538,mn-06-121538,Manhattan,4,106,300 EAST 45 STREET,2 AVENUE,1 AVENUE,MIDBLOCK,10017,C1-9,40.751632,-73.970657,2017-11-04,2018-03-06,Turtle Bay-East Midtown,1038762.0,1013370049.0,1009000.0,"(40.751632, -73.970657)"
2080,mn-04-122470,Link1.0,Live,122470,mn-04-122470,Manhattan,6,104,829 10 AVENUE,WEST 55 STREET,WEST 54 STREET,SW,10019,C2-7,40.76779,-73.989659,2017-09-23,2017-11-02,Clinton,1081749.0,1010830035.0,1013500.0,"(40.76779, -73.989659)"
2081,mn-09-136457,Link1.0,Live,136457,mn-09-136457,Manhattan,7,109,1780 AMSTERDAM AVENUE,WEST 149 STREET,WEST 148 STREET,NW,10031,C1-4,40.827305,-73.946226,2018-03-15,2018-04-26,Hamilton Heights,1062033.0,1020800030.0,1023300.0,"(40.827305, -73.946226)"
2082,mn-02-123611,Link1.0,Live,123611,mn-02-123611,Manhattan,3,102,482 HUDSON STREET,GROVE STREET,BARROW STREET,SE,10014,C1-6,40.732308,-74.006415,2016-11-05,2017-01-18,West Village,1009852.0,1005850012.0,1007300.0,"(40.732308, -74.006415)"
2083,mn-06-135647,Link1.0,Live,135647,mn-06-135647,Manhattan,2,106,465 2 AVENUE,EAST 26 STREET,EAST 27 STREET,NW,10016,C1-8A,40.739963,-73.979544,2017-09-26,2017-11-15,Murray Hill-Kips Bay,1019855.0,1009070025.0,1006600.0,"(40.739963, -73.979544)"
2084,bk-04-127501,Link5G_Ad,Live,127501,14173,Brooklyn,37,304,160 WYCKOFF AVENUE,HARMAN STREET,HIMROD STREET,,11237,C1-3,40.702538,-73.916495,2022-12-06,2023-03-16,Bushwick North,3074548.0,3032700038.0,3044300.0,"(40.702538, -73.916495)"
2085,mn-04-135877,Link1.0,Live,135877,mn-04-135877,Manhattan,3,104,850 10 AVENUE,WEST 56 STREET,WEST 55 STREET,SE,10019,C6-2,40.768262,-73.989043,2017-09-23,2018-01-05,Clinton,1026841.0,1010650001.0,1013900.0,"(40.768262, -73.989043)"
2086,mn-04-140359,Link1.0,Live,LINK-010617,140359,Manhattan,3,104,279 11 AVENUE,WEST 28 STREET,WEST 27 STREET,SW,10001,M2-3,40.751969,-74.004912,2017-05-26,2017-06-27,Hudson Yards-Chelsea-Flatiron-Union Square,1079184.0,1006730001.0,1009900.0,"(40.75196913, -74.00491217)"
2087,mn-07-121100,Link1.0,Live,121100,mn-07-121100,Manhattan,6,107,674 AMSTERDAM AVENUE,WEST 92 STREET,WEST 93 STREET,SW,10025,C2-8,40.792035,-73.971979,2016-12-01,2017-02-07,Upper West Side,1033614.0,1012400036.0,1017900.0,"(40.792035, -73.971979)"
2088,mn-06-121527,Link1.0,Live,121527,mn-06-121527,Manhattan,4,106,639 3 AVENUE,EAST 41 STREET,EAST 42 STREET,SE,10017,C5-3,40.750156,-73.974741,2016-06-11,2016-07-01,Turtle Bay-East Midtown,1037545.0,1013150001.0,1008800.0,"(40.750156, -73.974741)"
2089,si-02-145825,Link1.0,Live,145825,LINK-018409,Staten Island,50,502,1755 RICHMOND ROAD,SEAVER AVENUE,DONGAN HILLS AVENUE,NW,10304,C1-2,40.587385,-74.103708,2017-04-10,2017-05-25,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,5022931.0,5008870028.0,5018100.0,"(40.587385, -74.103708)"
2090,mn-08-121023,Link1.0,Live,121023,mn-08-121023,Manhattan,5,108,1460 3 AVENUE,EAST 83 STREET,EAST 82 STREET,SW,10028,C1-9,40.776833,-73.955586,2016-02-15,2016-03-30,Upper East Side-Carnegie Hill,1047619.0,1015110033.0,1014000.0,"(40.776833, -73.955586)"
2091,bk-18-127156,Link5G_Ad,Live,127156,,Brooklyn,46,318,6301 MILL LANE,MILL LANE,AVENUE N,NE,11234,C1-2,40.61901,-73.91621,2024-10-24,2025-03-31,Flatlands,3221457.0,3083850034.0,3068800.0,"(40.61901, -73.91621)"
2092,mn-12-111868,Link1.0,Live,111868,mn-12-111868,Manhattan,10,112,1622 ST. NICHOLAS AVENUE,WEST 191 STREET,WEST 192 STREET,NE,10040,C1-4,40.855615,-73.928997,2017-12-01,2018-02-20,Washington Heights North,1063865.0,1021610009.0,1027700.0,"(40.855615, -73.928997)"
